time;lat;lon;altitude;horizontal_accuracy;vertical_accuracy
9991.27191728354;50.0670209387784;14.3161441851541;5.0;3.0
9991.27199232578;50.0670209387784;14.3161441851541;5.0;3.0
9991.27507328987;50.0670209387784;14.3161441851541;5.0;3.0
9991.85862457752;50.0670209387784;14.3161441851541;5.0;3.0
9992.85862481594;50.0670209387784;14.3161441851541;5.0;3.0
9993.85862398148;50.0670209387784;14.3161441851541;5.0;3.0
9994.85862410069;50.0670209387784;14.3161441851541;5.0;3.0
9995.85862493515;50.0670209387784;14.3161441851541;5.0;3.0
9996.85862445831;50.0670209387784;14.3161441851541;5.0;3.0
9997.85862493515;50.0670209387784;14.3161441851541;5.0;3.0
9998.85862493515;50.0670209387784;14.3161441851541;5.0;3.0
9999.85862445831;50.0670209387784;14.3161441851541;5.0;3.0
10000.8586245179;50.0670209387784;14.3161441851541;5.0;3.0
10001.8586241603;50.0670209387784;14.3161441851541;5.0;3.0
10002.8586242795;50.0670209387784;14.3161441851541;5.0;3.0
10003.8586249352;50.0670209387784;14.3161441851541;5.0;3.0
10004.8586249352;50.0670209387784;14.3161441851541;5.0;3.0
10005.8586248159;50.0670209387784;14.3161441851541;5.0;3.0
10006.8586241007;50.0670209387784;14.3161441851541;5.0;3.0
10007.8586241603;50.0670209387784;14.3161441851541;5.0;3.0
10008.8586241603;50.0670209387784;14.3161441851541;5.0;3.0
10009.8586245179;50.0670209387784;14.3161441851541;5.0;3.0
10010.8586251736;50.0670209387784;14.3161441851541;5.0;3.0
